lifetime,broken,pressureInd,moistureInd,temperatureInd,team,provider
33,0,95.6187804507497,103.393377424025,109.786354091542,TeamA,Provider1
88,1,119.07289160177099,111.12766511156,116.16497068059601,TeamB,Provider4
65,1,114.68976870864901,92.6529158167902,111.159329987284,TeamA,Provider3
65,1,97.6198715258798,95.60150259467409,88.3718086715071,TeamB,Provider3
80,1,33.4819173739532,102.3103092865,97.3596163121248,TeamB,Provider1
16,0,82.4232275807251,81.03770520655509,83.0373630466096,TeamA,Provider3
10,0,72.01005055984429,109.560394694703,132.494906823491,TeamA,Provider3
4,0,95.8327036133292,102.60873997248699,102.729892505805,TeamC,Provider2
80,1,112.095678435251,95.3411234058531,91.1038514839737,TeamA,Provider1
72,0,82.5190051106874,99.43773299258041,95.5218672923502,TeamB,Provider1
79,1,96.4867897391371,96.47253257459009,134.09939173152398,TeamB,Provider1
77,0,100.103183589668,105.24492180797199,100.09561456733401,TeamC,Provider2
71,0,87.81222538529829,103.40708489411502,111.96655276885201,TeamC,Provider2
45,0,113.516983092085,76.9998978898144,77.1940138458473,TeamB,Provider2
81,0,110.076247015662,97.36370028641029,89.4780498190924,TeamA,Provider4
82,1,81.36962424050779,109.062212471763,82.35935334341251,TeamC,Provider4
46,0,90.149575180169,108.50004829743999,82.3729522824267,TeamB,Provider1
26,0,91.0614926864155,104.884681100262,60.611231867922704,TeamA,Provider3
21,0,119.414061851537,112.10134592250401,85.2889721120372,TeamB,Provider4
8,0,104.75869550444901,126.311063509427,99.3258668722044,TeamA,Provider1
31,0,118.393599186045,94.38309589514,110.93819363186701,TeamC,Provider1
85,1,92.68039618631651,103.875756643707,121.421019745004,TeamC,Provider2
19,0,94.15601842864142,123.08062960155,105.36451532662501,TeamA,Provider3
81,1,93.2421182339023,108.706662745329,110.18290062948401,TeamC,Provider4
41,0,61.94270337291061,81.57661877354529,127.59782946628201,TeamC,Provider2
28,0,92.4367138377595,103.41578135005699,84.35551243715841,TeamC,Provider2
80,1,75.0604638963667,91.7310362812711,57.3453489146842,TeamA,Provider1
88,1,83.3248388508332,97.97364021375259,65.2158058494889,TeamB,Provider4
66,1,87.6475140055766,112.668549076447,77.5931425504083,TeamB,Provider3
65,0,87.0932000203398,100.263297576831,96.76811894171921,TeamC,Provider2
10,0,122.789816345409,81.32268697403971,87.0565522778329,TeamB,Provider3
80,1,106.331734494565,107.40809928225401,107.47688742573,TeamA,Provider1
65,1,70.9206611952499,98.72240235972392,76.5423950207686,TeamB,Provider3
65,1,83.03044607368741,107.653848339358,92.0262432559305,TeamA,Provider3
44,0,113.06810600243901,94.9443965556823,106.551892597936,TeamA,Provider1
80,1,113.601145048328,92.24315126446741,109.87601545165899,TeamA,Provider1
17,0,81.0760668793931,92.81724306204609,123.087804656998,TeamC,Provider3
22,0,89.2295409366197,114.830325553685,117.892556306727,TeamB,Provider1
47,0,92.01036136755859,95.8537946963735,114.171407594193,TeamA,Provider2
5,0,57.6076493527578,100.554324527102,73.99386306362359,TeamC,Provider4
47,0,131.838501127813,107.530493225846,93.02570296191429,TeamB,Provider4
27,0,138.99630466319599,97.67299843894101,104.96968080315,TeamB,Provider1
42,0,107.17968324570299,84.2625139272945,111.56310013823901,TeamA,Provider4
92,1,113.598509669226,87.0388450647058,112.49520721081001,TeamA,Provider2
37,0,124.15309545918998,97.4404755559626,101.9253400447,TeamA,Provider2
92,1,108.33938479923599,102.17656187563699,121.32590620967699,TeamA,Provider2
4,0,117.78238086573,94.535666299812,91.7259946250026,TeamC,Provider4
88,1,89.35061975053699,95.22812544662929,99.08231664670721,TeamA,Provider4
30,0,81.4141117884751,77.84237127207709,76.292863507807,TeamB,Provider2
78,0,75.80609175682041,80.4163060224563,101.580448707219,TeamA,Provider4
23,0,89.06199119376629,99.90487826869659,73.71605988569779,TeamB,Provider2
9,0,96.7098603781385,89.49637124356849,91.6726344725448,TeamB,Provider1
31,0,113.211629033395,102.38712739453501,81.90237741206471,TeamB,Provider4
79,1,81.94738030722209,90.1244818848003,114.567064895611,TeamA,Provider1
68,0,85.5622779384859,111.910814310679,95.971602395821,TeamB,Provider1
80,1,104.682079566605,106.736098352312,102.60079363858499,TeamB,Provider1
43,0,115.84885705041401,89.6165290524473,138.311966001442,TeamC,Provider1
80,1,114.22409149373101,92.5743852478854,81.3959705129434,TeamB,Provider1
29,0,96.965223230762,102.83601813941799,104.78560208583201,TeamB,Provider1
74,1,114.26312312869301,86.83758483433701,86.6339073741702,TeamC,Provider1
92,1,105.07470547798599,98.5553628200248,130.55707670335698,TeamB,Provider2
80,1,129.921743734323,104.598326113951,65.183466876795,TeamB,Provider1
66,0,119.542965202817,94.4393188753526,114.924337405881,TeamA,Provider2
88,1,90.2011857089605,89.4217557735472,119.594037749054,TeamA,Provider4
37,0,105.57128671076299,101.767056528396,63.1844973820875,TeamA,Provider4
80,1,85.2162556103824,88.5730061304573,70.9246501409262,TeamB,Provider1
12,0,56.90766195398721,70.9288149058456,110.712201485806,TeamA,Provider2
65,1,107.25842165829,108.282775437246,93.9139531769994,TeamB,Provider3
23,0,102.155737138369,103.431657527529,87.24826930639308,TeamC,Provider2
69,0,112.147416468458,104.163561410902,82.1359640528392,TeamA,Provider2
49,0,101.80515886811199,116.53106264273701,106.730516749791,TeamB,Provider4
81,1,83.48699368064091,100.55880375808201,128.30331830752502,TeamC,Provider4
40,0,126.349715546221,119.012286643612,80.55511582469391,TeamC,Provider4
44,0,124.35892333513901,97.1990799083023,46.85704695150121,TeamA,Provider3
72,0,114.859804618291,110.473900224977,91.6140059615513,TeamB,Provider1
93,1,77.7050486761931,83.97763667038059,64.8801309751327,TeamA,Provider2
69,0,117.083810952513,101.99197278598301,96.95931027341021,TeamA,Provider2
49,0,111.47225356573601,85.84924473113871,128.333247598643,TeamC,Provider1
4,0,122.206450322857,94.67305419222309,112.41788757726499,TeamB,Provider3
81,1,111.02571413732099,93.4060281692057,80.9902805367926,TeamC,Provider4
65,1,76.813903294985,88.48760552187491,97.9172383833022,TeamB,Provider3
5,0,87.41407070618109,94.774535359547,97.7820893461043,TeamB,Provider3
22,0,95.4696821025688,75.4592705223102,120.365847499277,TeamB,Provider3
80,1,106.11301271596201,102.38131859077,93.4080193141226,TeamB,Provider1
73,1,86.07886826742079,96.4323304023649,149.92461095558,TeamC,Provider1
88,1,94.4694695620266,116.727759232265,80.76109252787741,TeamB,Provider4
88,1,95.21735067766261,106.119759722529,88.4373061434382,TeamB,Provider4
39,0,85.8074895572626,93.0252441674858,96.35685889539091,TeamA,Provider4
58,0,138.729935989791,84.2504359495864,73.31904290609108,TeamA,Provider2
67,0,97.3210501161455,93.09866927893299,114.87436134945699,TeamA,Provider2
60,1,88.46874408670999,104.743458643195,86.8344726668916,TeamC,Provider3
29,0,83.4581562728964,83.7654192631704,108.42643508626,TeamA,Provider1
44,0,132.833544551539,106.03072718603,84.6399810998457,TeamB,Provider3
5,0,64.8410215754344,87.63241888053508,84.7436549797603,TeamB,Provider1
31,0,130.463301913896,113.028930156797,109.897673393932,TeamA,Provider2
5,0,89.3066100869048,98.7170897614138,99.7638966491434,TeamB,Provider2
79,1,84.6746399018659,87.14461217185999,124.535869949026,TeamA,Provider1
38,0,112.86763069381901,119.129510294769,119.151982968433,TeamB,Provider2
2,0,99.55729988838492,75.0627995311105,101.147842341866,TeamA,Provider3
92,1,62.8618686523724,112.962169773157,117.168646473612,TeamB,Provider2
34,0,96.4221917046109,98.2275089269364,95.2603725852861,TeamB,Provider1
74,1,120.16762376246099,88.7397275622317,71.327371454793,TeamC,Provider1
73,1,103.321884893937,77.6515200379768,124.68955988026899,TeamC,Provider1
63,0,90.1625600116705,91.4352160876259,110.701908706778,TeamA,Provider2
65,1,94.2472324592404,107.26020295809401,77.8161934438164,TeamB,Provider3
31,0,104.280550593274,97.6116493884714,106.867087991264,TeamB,Provider2
42,0,104.43445919925301,99.8088716714741,92.74548647885331,TeamB,Provider3
42,0,39.7831759075674,102.65798089632,108.62182899286199,TeamA,Provider3
19,0,97.8708050053129,104.02552405280301,78.4914548988429,TeamB,Provider1
36,0,101.584674354346,93.1968558630464,53.6855277223295,TeamC,Provider1
36,0,117.02219415875099,91.2739045044897,99.18399216940139,TeamB,Provider3
16,0,79.97226263161309,116.112016213322,127.390165702571,TeamC,Provider2
79,1,87.4219902406398,110.941574208273,129.691510238393,TeamB,Provider1
80,1,62.6464620094631,101.556931072526,115.48007746471599,TeamA,Provider1
60,1,92.7775120407198,101.03644920962,99.01180072689958,TeamC,Provider3
51,0,65.25918124644171,98.87480429621759,86.52544178212929,TeamB,Provider3
67,0,139.574341707324,100.50873820727301,69.3801140853131,TeamB,Provider1
88,1,86.6914631149507,96.4931868526626,72.2289225235837,TeamB,Provider4
19,0,107.590114920623,87.9166301571143,122.154180198603,TeamC,Provider1
35,0,113.43520021396499,94.6979231283998,95.78505053086,TeamB,Provider4
2,0,106.696963627323,97.2130437160269,93.85869714783951,TeamB,Provider2
65,1,96.17271982899591,78.3052872169607,119.59580103560499,TeamA,Provider3
65,1,103.880588856535,112.01101668071101,133.459749716541,TeamA,Provider3
45,0,87.9165282647627,73.4345542279191,135.85132408601498,TeamB,Provider2
17,0,106.98412145024099,91.18789779887449,98.22838553071699,TeamA,Provider2
73,1,77.26951693711409,82.9994499257836,125.488360236616,TeamC,Provider1
65,1,92.3206762947378,99.02341879021928,113.188661032757,TeamB,Provider3
61,0,80.6077942105354,102.97762092835899,103.678927706926,TeamB,Provider1
93,1,81.13096086957641,104.56166497304899,93.48403916281342,TeamB,Provider2
80,1,138.375936621031,110.516148267421,112.985651060937,TeamA,Provider1
27,0,106.72945060522,101.12495788945299,100.169200166299,TeamA,Provider1
29,0,93.7806668198802,95.3532897177862,82.5664832759516,TeamB,Provider4
60,1,120.35128844877701,93.7715415110965,114.25165537649099,TeamC,Provider3
14,0,90.57959798306679,96.70531602579929,136.132131648649,TeamA,Provider2
60,1,42.4463567597024,92.8739865163991,105.60190679175699,TeamC,Provider3
18,0,138.445438899566,99.62344687445129,93.4746867018113,TeamA,Provider2
92,1,127.663169061224,95.7310666431701,133.623687647814,TeamA,Provider2
27,0,100.46018270696699,98.8213034653964,76.44334299594979,TeamB,Provider3
44,0,109.595852102977,90.89258319106241,143.359538632621,TeamC,Provider2
45,0,96.98795346814371,96.9869566630537,62.9561797659832,TeamC,Provider3
11,0,166.78589751818,97.2442129643244,89.58568737338311,TeamB,Provider2
38,0,91.166118172948,95.084968033432,101.350169765926,TeamA,Provider2
32,0,128.941108284977,97.2578513149365,88.6981998256806,TeamB,Provider2
56,0,98.83673629024179,104.908807231246,114.39002692472602,TeamC,Provider4
9,0,80.4212832606395,97.10285708159641,91.4403309989841,TeamB,Provider1
78,0,84.4662077589816,106.503241738528,96.46031058602942,TeamB,Provider1
60,1,89.95337574241621,88.16734820034179,116.543424717147,TeamC,Provider3
80,1,121.165890464274,102.841390252708,93.0974027955599,TeamA,Provider1
80,1,77.1208379634262,103.721079002493,78.2504807812204,TeamB,Provider1
93,1,81.7175242166868,101.342414865552,87.0179209950798,TeamA,Provider2
66,1,89.7426826436469,85.2581075655628,44.3310844093045,TeamA,Provider3
41,0,101.670179499452,82.0750448617688,102.365528404273,TeamA,Provider4
88,1,86.8875707520452,106.689326332525,95.55979965899469,TeamB,Provider4
67,0,95.59981156796059,97.55150136132191,129.203039005345,TeamB,Provider2
80,1,103.013545349882,86.5822292415085,69.5337653063958,TeamB,Provider1
54,0,98.6888670886026,125.381275750261,123.380580525208,TeamA,Provider4
55,0,106.648628910744,95.0887878706348,110.826474745833,TeamC,Provider3
81,1,101.63761101783199,97.60178300735609,118.04315209579501,TeamC,Provider4
40,0,128.220748467063,110.400329404125,85.3759846869705,TeamB,Provider1
88,1,101.8850303841,80.2063136361117,111.24012861327299,TeamA,Provider4
85,0,88.5508311153395,95.9758118601185,118.058886265463,TeamC,Provider2
60,1,122.108775706503,98.8245694776071,96.96869193076981,TeamC,Provider3
88,0,93.45679794704529,104.02952602544799,103.40749183842699,TeamA,Provider2
65,0,104.540168247066,108.42015645426201,104.40625631999399,TeamB,Provider3
79,1,74.8255137177933,86.2665960784239,109.508555330494,TeamB,Provider1
41,0,74.9767238141467,83.63147022387041,89.18130234538721,TeamC,Provider3
66,1,100.788761813154,98.597326722949,66.3390612258345,TeamA,Provider3
10,0,133.426557281384,107.433674364299,95.73557981111851,TeamA,Provider2
12,0,75.4853782028866,92.6194742376947,108.04239214022199,TeamC,Provider2
25,0,91.0677154125688,99.41313696791892,106.635945240515,TeamB,Provider2
25,0,113.874927103938,91.03431360101901,114.30535813000401,TeamC,Provider3
42,0,88.4095507185239,111.854257216143,92.5032038936592,TeamC,Provider2
12,0,69.8077903531524,83.6706984741884,82.23645825651191,TeamA,Provider2
80,1,129.18635122495598,90.9923787805677,91.1280691520989,TeamB,Provider1
57,0,112.929235186574,97.33062441786171,96.27540641280291,TeamB,Provider2
44,0,79.5945265280181,100.110695634099,98.4333213121093,TeamB,Provider3
9,0,90.7856832870142,94.0553705115077,84.7379742905923,TeamC,Provider1
81,1,52.497650014643405,90.0995447351695,84.8267048688071,TeamC,Provider4
17,0,110.333949305592,113.90851676184299,101.700593320356,TeamA,Provider2
65,1,64.0356358863887,99.82619872889191,106.398799341288,TeamA,Provider3
26,0,121.906454873808,78.6469029531353,101.499001086109,TeamC,Provider3
65,1,95.2803065363002,105.610241459506,104.22676751215299,TeamB,Provider3
65,1,119.001181708653,108.567260470961,90.21907270797041,TeamA,Provider3
73,0,103.881376394594,93.13317219569151,92.27922541509541,TeamA,Provider4
88,1,84.2947861579446,85.6502966198765,93.8146050556324,TeamB,Provider4
73,1,70.96539336277179,96.23301107328399,123.254813766654,TeamC,Provider1
66,1,71.9218338121937,106.890107581041,66.8680119960492,TeamB,Provider3
53,0,112.41225614076001,109.33997733514799,132.648993264951,TeamA,Provider2
63,0,94.5792747507238,100.776327045364,111.941480215095,TeamB,Provider1
77,0,98.1496603723837,84.2348113985768,99.7986698775181,TeamC,Provider4
93,1,98.37929005231881,96.9669772311924,76.2697388685177,TeamA,Provider2
88,1,120.615150212534,86.0993469295244,89.08310200640959,TeamB,Provider4
68,0,118.007052852791,84.59641030331859,109.63601802133002,TeamA,Provider2
74,1,110.197671163383,109.912878582755,96.71791287283821,TeamC,Provider1
27,0,80.19902714441791,108.44948626137199,96.2854732303093,TeamA,Provider3
13,0,100.09155242195101,98.56383772213059,127.80210819002,TeamA,Provider3
49,0,105.542133419864,97.2896882325505,112.937396298897,TeamB,Provider4
2,0,70.1656739522433,101.969442678528,114.62693982040501,TeamC,Provider3
80,1,75.6867736012953,97.2712821134553,112.48312529763399,TeamB,Provider1
18,0,150.140479814889,94.52318722985892,128.280953652807,TeamC,Provider3
23,0,107.521370317614,98.97375537153471,110.11425016039,TeamB,Provider2
14,0,85.7308837597874,104.260432423452,81.1547672997664,TeamA,Provider3
30,0,99.65564682186199,95.3030014575435,60.7023813819973,TeamC,Provider2
28,0,56.72643094978989,92.31284638831859,117.217717713906,TeamC,Provider2
65,1,81.7109819388698,99.1496512342939,93.1640645595539,TeamB,Provider3
34,0,102.05950593773399,83.97148642402391,86.2453297164671,TeamC,Provider3
88,1,103.24010419785999,106.615839960611,90.7020684743004,TeamB,Provider4
30,0,84.5824442819072,98.4200108707293,88.00175655152171,TeamC,Provider1
79,1,82.6150103293137,102.959645339476,124.04699749803001,TeamB,Provider1
44,0,104.412478461747,104.893409739122,117.273572631656,TeamB,Provider3
80,1,70.7641256612895,88.9026436745761,107.26099154852601,TeamA,Provider1
88,1,99.682035589655,115.84172893908199,104.07679260104601,TeamA,Provider4
88,1,74.03205980837019,81.4854042444685,122.949711555189,TeamB,Provider4
48,0,143.550338234337,97.50586632445,121.110584071774,TeamC,Provider1
81,1,77.6990000944392,109.949996850027,143.951990783592,TeamC,Provider4
81,1,79.7493862807102,78.2811540049413,87.93739851677022,TeamC,Provider4
81,0,90.7806375144853,99.8653775015039,99.6011895974003,TeamC,Provider2
60,1,117.70693307111,114.818522995601,104.299780011004,TeamC,Provider3
64,0,119.67800516187799,99.67938347223541,114.954666252222,TeamA,Provider4
88,1,70.1680288945757,93.1245831752499,86.0593083356735,TeamB,Provider4
86,1,83.276925146737,109.77980775633002,101.179965717105,TeamC,Provider2
80,1,111.991441545884,106.257524298426,110.33414151447799,TeamB,Provider1
65,1,102.776755652912,111.45177979791,112.95577030138399,TeamA,Provider3
55,0,87.946098001812,96.1374887416807,107.11178443629,TeamA,Provider2
25,0,92.57385891757531,103.656373890576,103.262856046623,TeamA,Provider2
52,0,88.20535721182291,110.34693145476801,99.496484747148,TeamC,Provider4
29,0,140.372906672303,104.539030537058,82.25351214806591,TeamA,Provider1
58,0,95.3075280139625,97.49013516047519,102.313445657299,TeamA,Provider3
66,1,76.76990774259859,110.10444547929899,76.7175160182748,TeamB,Provider3
36,0,119.033946752384,120.111932336088,70.32511371454079,TeamA,Provider1
88,1,113.76650086078199,88.4236764758274,110.09305366097901,TeamB,Provider4
67,0,109.76871150317899,93.3781170453668,122.159958517454,TeamB,Provider2
45,0,125.70187151614999,101.996721866586,58.3009581658401,TeamA,Provider2
30,0,93.88255715787051,103.12901490791799,110.232048937157,TeamB,Provider3
65,1,86.9875758152898,123.65612411275801,106.650884197261,TeamA,Provider3
76,0,87.85255835261101,94.2866872380249,114.10315169996001,TeamC,Provider2
60,1,115.750786490003,98.7622289596319,101.206650121264,TeamC,Provider3
65,1,94.6839659444501,108.96142150895201,118.027394355681,TeamA,Provider3
80,1,110.22974664172199,101.44552256525499,75.63057701710991,TeamB,Provider1
88,1,88.589759090443,112.16755610871901,99.8614556456245,TeamB,Provider4
88,1,116.72707512932699,110.87133186558201,95.07563133685841,TeamA,Provider4
22,0,104.02677837563401,88.2128726729247,83.2212203550307,TeamB,Provider1
78,0,104.911648705737,104.257295738447,83.4214910879095,TeamA,Provider4
63,0,116.901354130909,99.9986935939707,47.641493444302704,TeamB,Provider1
